0|000608|20230331|-0.020000|20230427|20221205|20221207||20220913|-869.01|20220329|||20100805|21840.00|20070608|12000.00|||||
0|000609|20230331|-0.090000|20230429|20230131|20220525||||20220929|||20180727|357.50|||||||
0|000610|20230331|-0.124200|20230418|20230419|20230424||20221227|-220.00|20230103|||20211213|4.08|20150227|4000.00|||||
0|000612|20230331|0.020000|20230429|20220907|20210716||||20220425|||20180511|19021.62|20130503|16926.69|20220825|-686.98|||
0|000615|20230331|-0.029500|20230429|20230523|20230529||20220727|-652.67|20230601|||20200608|2798.01|20151029|17844.80|||||
0|000616|20230331|-0.006300|20230428|20230602|20230519||||20230531|||20101021|11909.69|||||||
0|000617|20230331|0.170000|20230429|20230508|20230511||20230417|-2805.63|20230511|||20200723|977883.97|20170116|175763.18|20221214|2054.80|||
0|000619|20230331|-0.053700|20230429|20230307|20230307||20220617|0.05|20220609|||20090318|7944.55|||||||
0|000620|20230331|-0.510000|20230429|20230602|20230601||20230601|600.00|20230519|||20180403|5974.40|20150402|29871.98|||||
0|000622|20230331|-0.007400|20230427|20230207|20220704||20230320|-393.00|20220704|||20160215|14223.54|||||||
0|000623|20230331|0.431100|20230429|20200205|20200205||||20161205|||20201015|1827.54|||20230425|221.60|20220430|3.00|
0|000625|20230331|0.710000|20230428|20221130|20221130||20230327|0.05|20220629|||20230306|4427.51|20201026|56074.77|20220707|-3556.15|||
0|000626|20230331|0.030000|20230429|20221114|20220414||||20220414|||20211122|4458.91|20160628|9681.73|20221102|-209.35|20220407|0.60|
0|000627|20230331|0.010000|20230428|20220811|20220616||||20200203|||20190218|290560.47|20171102|68143.46|20230515|-1301.54|||
0|000628|20230331|0.089000|20230428|20230117|20220606||||20220621|||20210323|409.37|20201125|4080.00|||||
0|000629|20230331|0.038300|20230425|20221104|20221104||||20220708|||20210609|112500.00|20090812|75000.00|20220713|3067.69|||
0|000630|20230331|0.062100|20230428|20220209|20220209|20221212|20220726|-0.15|20210927|||20200120|96588.96|20170118|96588.96|20230512|-4046.82|||
0|000631|20230331|0.010000|20230422|20221021|20220720||||20200203|||20170607|26622.30|20160606|26622.30|20221222|-251.97|20220416|2.88|
0|000632|20230331|0.014500|20230429|20221129|20221130||||20220524|||20090922|8123.29|||||||
0|000633|20230331|0.003100|20230412|20221108|20230602||20230201|-34.03|20230602|||20121206|20191.97|||||||
0|000635|20230331|-0.500000|20230425|20230215|20230217||||20230217|||20150421|12602.65|20120420|12602.65|||||
0|000636|20230331|0.050000|20230429|20221115|20220127||20221209|85.60|20220127|||20221104|18324.61|20220427|26178.01|20230301|356.43|20220819|3.00|
0|000637|20230331|-0.060000|20230429|20230109|20230512||||20230516|||20211230|151.22|||||||
0|000638|20230331|-0.011900|20230429|20221207|20221208||||20221026|||20120713|6630.00|||||||
0|000639|20230331|-0.040000|20230428|20221101|20220428||20230315|-203.03|20220426|||20190213|11315.81|20180213|9619.82|||||
0|000650|20230331|0.130200|20230428|20221207|20221207|||||||20210520|16159.82|20201120|16159.82|20221219|672.36|20210727|2.00|
